campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2024_0383,Campaign_2024_0383,2024-04-04,2024-12-23,Email,North America,63150,34066,7480,30005.86,86145.43,Adults,Clothing,Desktop,2024
2024_0384,Campaign_2024_0384,2024-05-05,2024-11-07,Print,Asia,83610,12032,8831,24177.9,57700.52,Seniors,Electronics,Tablet,2024
2024_0385,Campaign_2024_0385,2024-03-06,2024-06-10,Print,Asia,96286,45722,6999,33455.33,82637.53,Adults,Software,Tablet,2024
2024_0386,Campaign_2024_0386,2024-05-23,2024-11-17,Social,South America,18026,1533,593,40555.62,56995.26,Seniors,Food,Desktop,2024
2024_0387,Campaign_2024_0387,2024-05-05,2024-11-15,Email,Africa,72561,17607,15091,44675.66,75045.06,Seniors,Software,Tablet,2024
2024_0388,Campaign_2024_0388,2024-02-13,2024-06-25,Print,Asia,5669,3993,1869,46754.92,78476.32,Adults,Clothing,Mobile,2024
2024_0389,Campaign_2024_0389,2024-01-20,2024-08-04,Display,Africa,88698,33291,24691,46827.73,134546.12,Adults,Services,Tablet,2024
2024_0390,Campaign_2024_0390,2024-05-08,2024-07-23,TV,South America,78121,57834,51385,15266.0,37889.78,Seniors,Software,Mobile,2024
2024_0391,Campaign_2024_0391,2024-04-03,2024-05-14,Print,Europe,23983,8670,8306,3632.47,9488.72,Youth,Clothing,Mobile,2024
2024_0392,Campaign_2024_0392,2024-04-29,2024-09-11,Email,South America,56972,53166,19932,3805.4,9378.18,Youth,Electronics,Desktop,2024
2024_0393,Campaign_2024_0393,2024-01-11,2024-04-04,TV,Europe,33894,32654,25751,15224.91,43329.45,Adults,Services,Mobile,2024
2024_0394,Campaign_2024_0394,2024-05-19,2024-08-01,Social,Asia,19208,16225,10265,11982.2,17627.72,Adults,Software,Tablet,2024
2024_0395,Campaign_2024_0395,2024-04-23,2024-06-12,Email,Africa,76929,1403,591,11328.52,31202.56,Youth,Electronics,Mobile,2024
2024_0396,Campaign_2024_0396,2024-05-14,2024-07-28,Display,Asia,41155,26300,18565,44509.4,52510.24,Seniors,Food,Mobile,2024
2024_0397,Campaign_2024_0397,2024-05-18,2024-10-23,Display,South America,90620,21038,17534,26989.32,60602.69,Youth,Clothing,Desktop,2024
2024_0398,Campaign_2024_0398,2024-06-24,2024-09-24,Search,Africa,39749,28706,1234,36837.99,52557.03,Adults,Electronics,Mobile,2024
2024_0399,Campaign_2024_0399,2024-01-02,2024-09-07,Display,Asia,38314,9311,5314,30463.72,78801.88,Seniors,Software,Tablet,2024
2024_0400,Campaign_2024_0400,2024-03-01,2024-09-20,Email,Africa,38884,31882,7801,26921.72,36587.93,Adults,Clothing,Desktop,2024
2024_0401,Campaign_2024_0401,2024-02-29,2024-04-26,TV,South America,94228,6338,4323,1151.35,2315.37,Adults,Food,Mobile,2024
2024_0402,Campaign_2024_0402,2024-04-18,2024-10-06,Display,Africa,68302,26585,19222,39011.51,50600.33,Seniors,Food,Desktop,2024
2024_0403,Campaign_2024_0403,2024-02-16,2024-06-15,Email,South America,80858,75316,73489,22803.55,57866.24,Seniors,Electronics,Mobile,2024
2024_0404,Campaign_2024_0404,2024-01-06,2024-07-31,Display,North America,92913,86932,86132,26038.81,36562.4,Adults,Services,Mobile,2024
2024_0405,Campaign_2024_0405,2024-03-06,2024-09-06,Print,Europe,29630,26737,10365,37294.89,66221.78,Seniors,Food,Tablet,2024
2024_0406,Campaign_2024_0406,2024-01-30,2024-10-16,Print,South America,31458,13191,9380,28431.29,32160.88,Youth,Food,Tablet,2024
2024_0407,Campaign_2024_0407,2024-03-14,2024-04-03,TV,Europe,81110,76064,18651,10691.88,16048.29,Youth,Electronics,Tablet,2024
2024_0408,Campaign_2024_0408,2024-01-10,2024-02-23,Display,South America,34403,18995,6825,5738.8,10667.09,Youth,Electronics,Mobile,2024
2024_0409,Campaign_2024_0409,2024-02-20,2024-03-09,Display,Africa,23823,18335,16853,15335.34,25308.69,Youth,Services,Desktop,2024
2024_0410,Campaign_2024_0410,2024-01-11,2024-02-20,Social,North America,78180,62224,59761,23916.29,34484.03,Seniors,Services,Desktop,2024
2024_0411,Campaign_2024_0411,2024-01-08,2024-09-13,Search,Europe,61258,59274,14158,6012.84,14960.51,Seniors,Clothing,Desktop,2024
2024_0412,Campaign_2024_0412,2024-04-25,2024-05-09,Print,North America,55447,30819,22549,34376.04,92248.85,Youth,Electronics,Desktop,2024
2024_0413,Campaign_2024_0413,2024-01-30,2024-06-14,Display,North America,39592,39455,23273,38227.46,71291.78,Seniors,Clothing,Desktop,2024
2024_0414,Campaign_2024_0414,2024-03-06,2024-09-14,Print,Africa,26829,9617,5489,5571.32,16517.12,Youth,Clothing,Desktop,2024
2024_0415,Campaign_2024_0415,2024-03-31,2024-11-25,Search,Europe,40208,5129,4428,34321.15,79423.34,Adults,Services,Tablet,2024
2024_0416,Campaign_2024_0416,2024-03-08,2024-10-26,Search,Africa,56859,3574,1341,20650.88,31256.62,Adults,Software,Desktop,2024
2024_0417,Campaign_2024_0417,2024-06-03,2024-11-26,Display,North America,31275,21427,19485,8484.35,10823.92,Adults,Electronics,Desktop,2024
2024_0418,Campaign_2024_0418,2024-01-19,2024-08-01,Search,Asia,93589,28095,6675,35610.61,75831.03,Seniors,Food,Desktop,2024
2024_0419,Campaign_2024_0419,2024-03-26,2024-10-10,Social,Europe,71147,33293,1004,39501.74,73922.52,Seniors,Software,Tablet,2024
2024_0420,Campaign_2024_0420,2024-06-18,2024-11-06,Print,North America,22739,2923,86,31808.3,78115.43,Seniors,Services,Mobile,2024
2024_0421,Campaign_2024_0421,2024-01-06,2024-07-07,TV,Asia,1987,924,621,43551.55,117954.42,Adults,Services,Mobile,2024
2024_0422,Campaign_2024_0422,2024-04-29,2024-12-04,Search,Africa,78814,24038,9724,12784.5,30537.08,Seniors,Software,Desktop,2024
2024_0423,Campaign_2024_0423,2024-02-28,2024-07-06,TV,Africa,83958,79951,76791,5196.92,6257.95,Seniors,Electronics,Desktop,2024
2024_0424,Campaign_2024_0424,2024-05-17,2024-11-27,Email,North America,87830,37354,2918,47934.53,83158.88,Seniors,Software,Tablet,2024
2024_0425,Campaign_2024_0425,2024-04-02,2024-04-03,Social,Europe,27040,2767,2646,16645.69,40265.38,Adults,Services,Tablet,2024
2024_0426,Campaign_2024_0426,2024-04-10,2024-04-27,Display,North America,28654,21355,1300,39643.55,116800.15,Seniors,Software,Mobile,2024
2024_0427,Campaign_2024_0427,2024-02-21,2024-09-21,TV,Asia,1175,1034,356,21021.22,37931.6,Adults,Clothing,Mobile,2024
2024_0428,Campaign_2024_0428,2024-04-21,2024-09-22,Email,Europe,40387,2113,1146,23365.9,55009.86,Youth,Services,Tablet,2024
2024_0429,Campaign_2024_0429,2024-04-18,2024-04-30,TV,North America,76819,43396,33923,38492.11,47908.2,Seniors,Software,Desktop,2024
2024_0430,Campaign_2024_0430,2024-04-26,2024-10-10,Print,North America,93597,90122,47217,9720.3,27535.04,Adults,Clothing,Desktop,2024
2024_0431,Campaign_2024_0431,2024-02-02,2024-12-19,Print,Europe,66918,5113,328,3616.53,6352.37,Youth,Services,Mobile,2024
2024_0432,Campaign_2024_0432,2024-06-15,2024-12-25,Display,Europe,68704,10256,7561,9720.57,23219.36,Seniors,Food,Desktop,2024
2024_0433,Campaign_2024_0433,2024-01-24,2024-08-22,TV,Africa,21088,14471,7068,25989.61,46010.39,Seniors,Electronics,Tablet,2024
2024_0434,Campaign_2024_0434,2024-04-29,2024-10-14,Email,Asia,44245,20420,5901,40928.51,76356.13,Seniors,Services,Tablet,2024
2024_0435,Campaign_2024_0435,2024-03-07,2024-03-27,Display,Africa,67021,13595,791,14206.83,22814.53,Youth,Electronics,Mobile,2024
2024_0436,Campaign_2024_0436,2024-02-01,2024-12-30,TV,South America,2797,293,16,43111.31,81091.41,Youth,Food,Tablet,2024
2024_0437,Campaign_2024_0437,2024-05-26,2024-10-06,Social,Europe,93842,47919,585,29117.98,41089.0,Seniors,Clothing,Tablet,2024
2024_0438,Campaign_2024_0438,2024-03-28,2024-12-24,Print,Asia,7097,4944,840,28022.1,72142.02,Adults,Food,Mobile,2024
2024_0439,Campaign_2024_0439,2024-03-25,2024-10-11,Search,Asia,72331,53677,42277,39912.09,88759.12,Adults,Food,Mobile,2024
2024_0440,Campaign_2024_0440,2024-02-27,2024-04-29,Print,North America,49254,2665,405,11688.96,34135.38,Adults,Software,Mobile,2024
2024_0441,Campaign_2024_0441,2024-05-30,2024-07-18,Print,South America,50500,39145,34655,38661.17,63325.23,Youth,Software,Tablet,2024
2024_0442,Campaign_2024_0442,2024-04-20,2024-08-01,Social,Europe,86831,63919,40802,22729.43,26107.49,Youth,Clothing,Desktop,2024
2024_0443,Campaign_2024_0443,2024-06-14,2024-06-26,Display,Asia,87089,72217,807,10723.88,26161.92,Youth,Electronics,Desktop,2024
2024_0444,Campaign_2024_0444,2024-05-27,2024-08-24,TV,North America,6552,339,188,39378.98,57800.76,Youth,Services,Tablet,2024
2024_0445,Campaign_2024_0445,2024-02-29,2024-08-19,Social,North America,97462,41118,16797,47617.06,133372.1,Youth,Clothing,Mobile,2024
2024_0446,Campaign_2024_0446,2024-04-25,2024-12-28,Social,Africa,48534,42328,19102,26718.05,65764.27,Seniors,Software,Desktop,2024
2024_0447,Campaign_2024_0447,2024-02-19,2024-02-20,TV,South America,6772,2927,2072,29038.49,77376.96,Seniors,Software,Desktop,2024
2024_0448,Campaign_2024_0448,2024-03-10,2024-11-05,Social,Africa,71769,30535,30137,47046.63,129772.99,Youth,Services,Tablet,2024
2024_0449,Campaign_2024_0449,2024-04-16,2024-10-27,Social,North America,62169,53575,33724,34026.07,99176.89,Adults,Electronics,Mobile,2024
2024_0450,Campaign_2024_0450,2024-04-16,2024-06-19,TV,Africa,44421,37613,20849,24491.18,63038.08,Seniors,Software,Desktop,2024
2024_0451,Campaign_2024_0451,2024-05-06,2024-05-22,Social,South America,80760,62573,14910,42176.39,67210.14,Youth,Services,Tablet,2024
2024_0452,Campaign_2024_0452,2024-05-24,2024-11-09,Print,Africa,87466,41788,15781,28070.55,35812.68,Seniors,Food,Desktop,2024
2024_0453,Campaign_2024_0453,2024-05-26,2024-06-14,Search,North America,98488,29035,17317,26777.78,61219.31,Seniors,Electronics,Mobile,2024
2024_0454,Campaign_2024_0454,2024-05-31,2024-10-26,Search,Asia,67413,24746,7674,46076.71,83741.87,Youth,Food,Mobile,2024
2024_0455,Campaign_2024_0455,2024-02-07,2024-03-18,Search,Europe,12215,3369,582,11072.78,20641.69,Youth,Services,Mobile,2024
2024_0456,Campaign_2024_0456,2024-04-17,2024-11-17,Print,Asia,17292,442,316,38127.46,87232.33,Adults,Food,Tablet,2024
2024_0457,Campaign_2024_0457,2024-05-20,2024-10-25,Social,Europe,76679,51413,6776,26271.53,49590.8,Seniors,Software,Tablet,2024
2024_0458,Campaign_2024_0458,2024-03-03,2024-07-12,TV,Asia,2011,549,113,45075.4,69693.99,Adults,Electronics,Desktop,2024
2024_0459,Campaign_2024_0459,2024-04-10,2024-06-10,Display,Europe,32929,3124,430,45038.96,123833.09,Seniors,Clothing,Tablet,2024
2024_0460,Campaign_2024_0460,2024-03-15,2024-06-29,Social,North America,29172,1547,1429,23018.32,58018.25,Youth,Services,Tablet,2024
2024_0461,Campaign_2024_0461,2024-06-02,2024-11-13,Print,North America,58678,6061,1412,38686.41,57709.38,Seniors,Software,Desktop,2024
2024_0462,Campaign_2024_0462,2024-02-24,2024-08-24,Email,South America,97687,20531,1729,22576.35,56736.17,Seniors,Electronics,Desktop,2024
2024_0463,Campaign_2024_0463,2024-02-19,2024-08-24,Display,Europe,87826,33745,15848,24996.39,51016.03,Adults,Electronics,Tablet,2024
2024_0464,Campaign_2024_0464,2024-04-08,2024-08-21,Social,Asia,5788,4611,231,35104.12,40428.37,Adults,Electronics,Tablet,2024
2024_0465,Campaign_2024_0465,2024-01-12,2024-12-19,TV,South America,14425,6444,2861,23315.5,33581.77,Youth,Software,Desktop,2024
2024_0466,Campaign_2024_0466,2024-02-11,2024-12-20,Print,Europe,70293,35828,7707,8175.42,12662.79,Adults,Clothing,Desktop,2024
2024_0467,Campaign_2024_0467,2024-04-12,2024-11-28,Display,Europe,69665,35209,8968,11192.09,18218.19,Seniors,Food,Desktop,2024
2024_0468,Campaign_2024_0468,2024-06-28,2024-11-24,Print,South America,20308,12818,8946,9338.17,12383.87,Youth,Services,Mobile,2024
2024_0469,Campaign_2024_0469,2024-06-12,2024-07-25,Print,North America,29668,6482,5197,49395.09,57015.11,Seniors,Services,Desktop,2024
2024_0470,Campaign_2024_0470,2024-06-04,2024-12-12,Search,North America,1795,588,142,20410.91,45522.02,Seniors,Clothing,Tablet,2024
2024_0471,Campaign_2024_0471,2024-02-28,2024-04-20,Print,Asia,38665,32216,16392,29039.41,51697.22,Seniors,Clothing,Tablet,2024
2024_0472,Campaign_2024_0472,2024-02-12,2024-08-02,Print,Africa,46654,9461,3425,16084.09,35201.5,Seniors,Software,Desktop,2024
2024_0473,Campaign_2024_0473,2024-01-07,2024-08-04,Print,Africa,28508,79,32,43261.83,82297.61,Seniors,Services,Tablet,2024
2024_0474,Campaign_2024_0474,2024-01-03,2024-12-19,Display,South America,15865,10336,8587,22114.46,56182.43,Youth,Electronics,Desktop,2024
2024_0475,Campaign_2024_0475,2024-04-04,2024-08-30,Email,Africa,80443,36022,34023,28976.36,60476.59,Adults,Services,Mobile,2024
2024_0476,Campaign_2024_0476,2024-04-10,2024-07-27,Display,South America,56778,49507,34375,12678.5,36709.88,Seniors,Services,Mobile,2024
2024_0477,Campaign_2024_0477,2024-04-25,2024-11-05,Display,Europe,20863,14891,3869,29564.98,56366.81,Adults,Food,Tablet,2024
2024_0478,Campaign_2024_0478,2024-05-16,2024-10-27,Email,North America,54024,6410,500,5595.67,6327.44,Seniors,Electronics,Desktop,2024
2024_0479,Campaign_2024_0479,2024-02-07,2024-03-09,TV,Africa,95072,29540,22587,17397.42,33033.7,Adults,Clothing,Desktop,2024
2024_0480,Campaign_2024_0480,2024-03-17,2024-08-27,Display,North America,57971,12536,3604,28511.51,75176.94,Seniors,Clothing,Tablet,2024
2024_0481,Campaign_2024_0481,2024-05-03,2024-10-08,Print,Europe,90566,79017,78760,27055.71,78140.47,Adults,Clothing,Mobile,2024
2024_0482,Campaign_2024_0482,2024-01-29,2024-04-29,Display,North America,25020,23048,16442,6959.72,17225.35,Seniors,Food,Tablet,2024
2024_0483,Campaign_2024_0483,2024-02-01,2024-04-15,Display,North America,51798,37227,34789,49285.99,102917.81,Youth,Services,Tablet,2024
2024_0484,Campaign_2024_0484,2024-04-20,2024-09-13,Email,South America,58266,32690,18166,11784.6,24232.08,Adults,Software,Mobile,2024
2024_0485,Campaign_2024_0485,2024-02-08,2024-03-25,Print,North America,44527,13461,4155,14104.39,31492.29,Adults,Software,Mobile,2024
2024_0486,Campaign_2024_0486,2024-02-19,2024-11-13,TV,Africa,89486,25204,21415,42264.8,111443.51,Seniors,Food,Mobile,2024
2024_0487,Campaign_2024_0487,2024-03-12,2024-08-21,TV,North America,40367,24861,13786,5814.9,6823.18,Adults,Services,Mobile,2024
2024_0488,Campaign_2024_0488,2024-01-17,2024-05-29,Social,South America,87459,76962,57412,35611.43,89743.5,Seniors,Software,Desktop,2024
2024_0489,Campaign_2024_0489,2024-05-15,2024-07-28,Email,South America,37668,29848,24728,10693.38,25474.44,Seniors,Electronics,Tablet,2024
2024_0490,Campaign_2024_0490,2024-05-25,2024-08-16,Display,North America,52846,14859,644,34429.55,102210.04,Youth,Services,Desktop,2024
2024_0491,Campaign_2024_0491,2024-01-06,2024-03-21,Search,South America,79509,71804,14898,27997.27,65946.12,Adults,Software,Tablet,2024
2024_0492,Campaign_2024_0492,2024-04-01,2024-09-17,Email,Asia,4820,4064,2445,11047.4,13072.72,Adults,Food,Tablet,2024
2024_0493,Campaign_2024_0493,2024-03-26,2024-07-13,Email,Asia,93853,20186,3203,31436.71,66784.35,Seniors,Food,Mobile,2024
2024_0494,Campaign_2024_0494,2024-01-11,2024-03-16,Print,North America,12753,873,534,14198.64,32606.62,Adults,Software,Tablet,2024
2024_0495,Campaign_2024_0495,2024-03-22,2024-09-30,TV,Asia,27819,1310,1270,20189.49,47505.77,Adults,Food,Mobile,2024
2024_0496,Campaign_2024_0496,2024-05-04,2024-10-30,Email,North America,66276,40646,23317,37606.83,74183.96,Adults,Clothing,Desktop,2024
2024_0497,Campaign_2024_0497,2024-03-26,2024-07-06,Email,South America,85645,74278,15456,1874.71,3417.77,Adults,Food,Desktop,2024
2024_0498,Campaign_2024_0498,2024-01-01,2024-12-07,Display,Africa,57922,50631,6746,48765.11,71746.81,Seniors,Services,Desktop,2024
2024_0499,Campaign_2024_0499,2024-02-01,2024-07-24,Print,Europe,91714,37018,32775,35245.95,53831.39,Youth,Clothing,Tablet,2024
2024_0500,Campaign_2024_0500,2024-01-18,2024-08-29,Social,Europe,45040,29153,22977,18102.83,32817.6,Youth,Software,Desktop,2024
