campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2025_0383,Campaign_2025_0383,2025-02-18,2025-12-19,Search,Africa,74917,8315,4086,41139.73,89690.65,Seniors,Clothing,Desktop,2025
2025_0384,Campaign_2025_0384,2025-01-31,2025-06-07,Social,South America,98161,57077,29701,46394.75,87910.75,Adults,Food,Tablet,2025
2025_0385,Campaign_2025_0385,2025-03-22,2025-07-25,Display,South America,84028,24163,2673,17755.31,33540.57,Adults,Clothing,Desktop,2025
2025_0386,Campaign_2025_0386,2025-05-30,2025-06-26,Print,Europe,46840,33940,23175,13116.3,39331.97,Youth,Software,Desktop,2025
2025_0387,Campaign_2025_0387,2025-01-05,2025-02-03,TV,Europe,26307,23216,15938,24918.37,30947.83,Youth,Clothing,Mobile,2025
2025_0388,Campaign_2025_0388,2025-01-28,2025-12-17,Social,North America,50103,11561,1829,41442.43,47963.26,Seniors,Food,Tablet,2025
2025_0389,Campaign_2025_0389,2025-05-30,2025-07-05,Social,North America,14921,10996,9233,10224.78,16098.26,Adults,Software,Mobile,2025
2025_0390,Campaign_2025_0390,2025-04-10,2025-09-09,Search,Africa,73679,874,647,26945.82,70725.65,Adults,Electronics,Mobile,2025
2025_0391,Campaign_2025_0391,2025-05-06,2025-10-18,Social,North America,87762,45445,17467,43480.55,128899.94,Seniors,Software,Desktop,2025
2025_0392,Campaign_2025_0392,2025-03-25,2025-07-05,Search,Asia,53590,53449,14469,11827.42,13337.97,Seniors,Services,Mobile,2025
2025_0393,Campaign_2025_0393,2025-05-18,2025-07-22,Social,Europe,44509,4866,917,22037.96,32069.96,Youth,Clothing,Desktop,2025
2025_0394,Campaign_2025_0394,2025-04-08,2025-09-03,TV,Asia,20872,6917,1740,7215.55,18569.93,Adults,Clothing,Mobile,2025
2025_0395,Campaign_2025_0395,2025-06-13,2025-08-16,Search,North America,71577,17545,9575,31507.86,45176.95,Seniors,Food,Desktop,2025
2025_0396,Campaign_2025_0396,2025-05-08,2025-12-01,Search,Europe,16656,13275,9361,2891.1,7756.29,Youth,Food,Mobile,2025
2025_0397,Campaign_2025_0397,2025-01-09,2025-11-09,TV,North America,2907,1192,1043,27986.17,83366.15,Youth,Electronics,Desktop,2025
2025_0398,Campaign_2025_0398,2025-01-15,2025-10-02,Social,South America,72040,60340,8139,23682.91,61815.01,Youth,Software,Desktop,2025
2025_0399,Campaign_2025_0399,2025-04-22,2025-09-20,Social,Africa,5837,2986,2715,44541.59,78080.49,Youth,Electronics,Tablet,2025
2025_0400,Campaign_2025_0400,2025-06-09,2025-07-11,Search,Europe,40853,4081,3644,40975.58,48489.04,Adults,Services,Mobile,2025
2025_0401,Campaign_2025_0401,2025-01-01,2025-10-08,Display,North America,76957,27428,25720,33487.07,41290.57,Seniors,Services,Tablet,2025
2025_0402,Campaign_2025_0402,2025-01-28,2025-05-24,Email,Asia,20345,734,53,26120.53,49061.35,Adults,Services,Tablet,2025
2025_0403,Campaign_2025_0403,2025-03-17,2025-12-13,Display,Europe,47365,35445,26341,41545.27,57664.93,Seniors,Services,Mobile,2025
2025_0404,Campaign_2025_0404,2025-02-23,2025-04-01,Email,North America,38563,9026,5657,41418.11,51669.77,Adults,Services,Desktop,2025
2025_0405,Campaign_2025_0405,2025-06-25,2025-07-01,TV,Asia,83786,56519,42593,30231.99,53904.04,Seniors,Software,Tablet,2025
2025_0406,Campaign_2025_0406,2025-02-25,2025-10-06,Social,Europe,39630,24447,11546,17516.41,22839.87,Seniors,Services,Mobile,2025
2025_0407,Campaign_2025_0407,2025-04-30,2025-05-20,Display,Europe,36677,34811,33909,1758.92,3776.13,Youth,Services,Mobile,2025
2025_0408,Campaign_2025_0408,2025-03-29,2025-05-31,Print,Africa,52491,34541,4056,5963.02,13857.74,Adults,Services,Desktop,2025
2025_0409,Campaign_2025_0409,2025-04-01,2025-06-17,Social,Europe,19876,75,30,19570.58,48212.71,Seniors,Electronics,Mobile,2025
2025_0410,Campaign_2025_0410,2025-05-15,2025-09-04,Search,Asia,62160,14766,12508,33546.12,48716.7,Adults,Clothing,Mobile,2025
2025_0411,Campaign_2025_0411,2025-03-21,2025-04-11,Email,Africa,40528,9371,4616,33592.2,85051.7,Seniors,Clothing,Mobile,2025
2025_0412,Campaign_2025_0412,2025-03-23,2025-10-04,Social,South America,30187,17436,7488,11617.88,23242.24,Youth,Electronics,Tablet,2025
2025_0413,Campaign_2025_0413,2025-03-29,2025-07-07,Search,Europe,53093,45712,27591,41915.47,87002.43,Youth,Electronics,Mobile,2025
2025_0414,Campaign_2025_0414,2025-04-04,2025-05-19,Search,Europe,1136,53,2,42658.48,113283.12,Youth,Services,Desktop,2025
2025_0415,Campaign_2025_0415,2025-05-24,2025-09-18,Social,North America,58166,30254,17763,14977.79,22803.52,Seniors,Services,Desktop,2025
2025_0416,Campaign_2025_0416,2025-05-08,2025-09-28,Display,Europe,36663,7523,5760,15298.15,29824.33,Youth,Electronics,Tablet,2025
2025_0417,Campaign_2025_0417,2025-06-24,2025-10-22,Search,South America,23924,19981,17068,11052.15,13813.11,Youth,Electronics,Desktop,2025
2025_0418,Campaign_2025_0418,2025-02-15,2025-04-18,Social,Europe,29435,24359,19497,11626.21,34239.79,Seniors,Software,Mobile,2025
2025_0419,Campaign_2025_0419,2025-05-02,2025-06-07,Display,South America,35067,28942,5369,22551.28,29796.36,Seniors,Electronics,Mobile,2025
2025_0420,Campaign_2025_0420,2025-04-21,2025-09-07,TV,North America,20034,18683,17541,25334.51,38955.54,Adults,Clothing,Desktop,2025
2025_0421,Campaign_2025_0421,2025-05-24,2025-09-01,Display,North America,87656,84083,56989,33985.67,56545.11,Adults,Clothing,Desktop,2025
2025_0422,Campaign_2025_0422,2025-03-14,2025-08-03,TV,South America,79749,57833,18853,39157.95,60640.08,Seniors,Clothing,Tablet,2025
2025_0423,Campaign_2025_0423,2025-05-16,2025-08-15,Search,Africa,11078,4487,795,40630.85,83677.04,Seniors,Clothing,Mobile,2025
2025_0424,Campaign_2025_0424,2025-05-21,2025-12-25,Print,Europe,28351,17084,3541,17397.57,46803.79,Youth,Software,Desktop,2025
2025_0425,Campaign_2025_0425,2025-04-17,2025-11-20,Email,South America,54524,52785,19777,14215.43,40613.67,Youth,Electronics,Mobile,2025
2025_0426,Campaign_2025_0426,2025-02-13,2025-04-01,TV,Africa,97002,21165,20033,22876.1,62684.1,Adults,Clothing,Tablet,2025
2025_0427,Campaign_2025_0427,2025-06-28,2025-08-21,Search,Asia,78376,64094,40460,32726.84,95587.74,Adults,Electronics,Desktop,2025
2025_0428,Campaign_2025_0428,2025-04-16,2025-06-05,Email,North America,74581,26721,9853,2715.14,3303.26,Seniors,Software,Desktop,2025
2025_0429,Campaign_2025_0429,2025-03-10,2025-05-06,Display,South America,13893,6785,4562,9636.84,20231.48,Seniors,Software,Mobile,2025
2025_0430,Campaign_2025_0430,2025-05-12,2025-09-19,Email,Africa,46493,37011,9978,24966.87,47259.61,Youth,Food,Desktop,2025
2025_0431,Campaign_2025_0431,2025-05-06,2025-12-11,Print,Asia,20621,7063,544,9216.93,11374.67,Youth,Software,Mobile,2025
2025_0432,Campaign_2025_0432,2025-01-15,2025-05-07,Email,Europe,98762,76885,30826,12663.3,28903.61,Youth,Clothing,Desktop,2025
2025_0433,Campaign_2025_0433,2025-01-10,2025-06-05,Email,North America,44516,25760,22930,11861.19,35228.44,Adults,Electronics,Mobile,2025
2025_0434,Campaign_2025_0434,2025-04-17,2025-10-26,Print,Europe,78516,73719,22488,8423.0,14309.58,Youth,Electronics,Tablet,2025
2025_0435,Campaign_2025_0435,2025-06-06,2025-09-08,Search,Europe,63981,49610,27286,27337.06,44825.23,Seniors,Clothing,Tablet,2025
2025_0436,Campaign_2025_0436,2025-05-30,2025-10-20,TV,North America,56594,24570,16623,19667.75,40139.22,Adults,Clothing,Tablet,2025
2025_0437,Campaign_2025_0437,2025-04-04,2025-09-27,Social,South America,97265,60175,28058,8242.82,10847.65,Youth,Electronics,Desktop,2025
2025_0438,Campaign_2025_0438,2025-02-11,2025-07-08,TV,Europe,72489,8989,5599,17142.78,24397.25,Seniors,Food,Mobile,2025
2025_0439,Campaign_2025_0439,2025-04-12,2025-12-02,Display,South America,16450,13564,12042,14555.03,41756.89,Adults,Software,Tablet,2025
2025_0440,Campaign_2025_0440,2025-02-19,2025-04-16,Print,Asia,77022,60501,58775,41979.99,99793.07,Seniors,Clothing,Desktop,2025
2025_0441,Campaign_2025_0441,2025-04-05,2025-04-07,Email,Africa,32354,31474,4628,8337.26,20334.4,Seniors,Clothing,Mobile,2025
2025_0442,Campaign_2025_0442,2025-04-29,2025-08-21,Print,Africa,86626,57259,16784,42766.8,59062.29,Adults,Software,Mobile,2025
2025_0443,Campaign_2025_0443,2025-05-11,2025-06-03,Social,South America,5825,427,27,23552.14,62340.56,Adults,Food,Tablet,2025
2025_0444,Campaign_2025_0444,2025-04-09,2025-08-15,Social,North America,13676,7380,7172,28018.97,67688.2,Seniors,Clothing,Desktop,2025
2025_0445,Campaign_2025_0445,2025-04-19,2025-06-11,Search,Asia,66065,8593,6103,9059.87,12507.52,Adults,Food,Tablet,2025
2025_0446,Campaign_2025_0446,2025-01-15,2025-02-05,Print,South America,14700,8093,1488,25367.08,43749.48,Seniors,Software,Tablet,2025
2025_0447,Campaign_2025_0447,2025-03-09,2025-11-16,Search,South America,98693,25038,2724,46545.91,59853.44,Seniors,Software,Tablet,2025
2025_0448,Campaign_2025_0448,2025-02-15,2025-07-03,Search,North America,44179,2010,1475,31277.83,84078.82,Youth,Food,Mobile,2025
2025_0449,Campaign_2025_0449,2025-02-02,2025-10-09,Display,Asia,74668,64671,62504,24119.85,48402.94,Seniors,Food,Mobile,2025
2025_0450,Campaign_2025_0450,2025-01-10,2025-12-18,Social,North America,6417,1995,1741,33502.08,45885.66,Adults,Clothing,Desktop,2025
2025_0451,Campaign_2025_0451,2025-03-07,2025-09-18,Social,Asia,21314,8832,6858,44208.77,88627.81,Adults,Electronics,Desktop,2025
2025_0452,Campaign_2025_0452,2025-06-20,2025-12-20,Print,Asia,86420,82931,75619,20025.15,43204.93,Youth,Clothing,Desktop,2025
2025_0453,Campaign_2025_0453,2025-01-17,2025-09-21,TV,South America,22916,19815,11541,5381.59,15387.25,Adults,Clothing,Mobile,2025
2025_0454,Campaign_2025_0454,2025-05-18,2025-07-27,Email,Asia,8705,7795,5996,48163.33,116178.81,Seniors,Clothing,Tablet,2025
2025_0455,Campaign_2025_0455,2025-05-02,2025-07-18,Email,Africa,82565,4107,3559,23860.39,50909.56,Youth,Food,Mobile,2025
2025_0456,Campaign_2025_0456,2025-04-05,2025-11-03,Social,Asia,95615,34917,2412,9807.77,20846.4,Youth,Electronics,Mobile,2025
2025_0457,Campaign_2025_0457,2025-05-22,2025-10-11,TV,Europe,24546,6132,440,32885.64,98368.58,Seniors,Food,Mobile,2025
2025_0458,Campaign_2025_0458,2025-02-26,2025-09-23,TV,South America,50487,13609,3475,49173.45,65463.84,Adults,Clothing,Desktop,2025
2025_0459,Campaign_2025_0459,2025-05-01,2025-10-04,Print,Europe,2938,2164,527,14568.56,16944.07,Adults,Clothing,Desktop,2025
2025_0460,Campaign_2025_0460,2025-01-20,2025-06-28,Search,North America,31320,1264,262,24789.17,63606.44,Youth,Services,Tablet,2025
2025_0461,Campaign_2025_0461,2025-03-28,2025-07-19,Email,Africa,82524,600,461,15906.63,23230.75,Seniors,Food,Tablet,2025
2025_0462,Campaign_2025_0462,2025-05-06,2025-12-17,Search,Asia,39438,16725,14643,29899.07,59776.32,Adults,Software,Desktop,2025
2025_0463,Campaign_2025_0463,2025-01-08,2025-05-31,TV,North America,49995,45613,2187,3892.28,5696.28,Youth,Food,Desktop,2025
2025_0464,Campaign_2025_0464,2025-03-27,2025-09-21,Search,Asia,3118,712,441,46519.9,99580.24,Youth,Food,Tablet,2025
2025_0465,Campaign_2025_0465,2025-04-04,2025-10-14,Email,South America,94813,38043,26553,16594.24,36550.41,Youth,Services,Tablet,2025
2025_0466,Campaign_2025_0466,2025-01-31,2025-12-12,Social,South America,43492,22847,4855,20777.84,33270.15,Seniors,Services,Tablet,2025
2025_0467,Campaign_2025_0467,2025-04-26,2025-06-30,Search,Africa,37254,21405,3829,21637.41,34590.27,Seniors,Software,Tablet,2025
2025_0468,Campaign_2025_0468,2025-04-20,2025-10-04,Display,North America,97617,79976,30461,49693.57,115884.92,Youth,Software,Mobile,2025
2025_0469,Campaign_2025_0469,2025-01-13,2025-11-11,Social,South America,63159,9348,8324,35400.99,44359.1,Youth,Electronics,Tablet,2025
2025_0470,Campaign_2025_0470,2025-04-15,2025-07-31,Social,North America,95589,35591,25303,33035.34,58743.53,Seniors,Electronics,Mobile,2025
2025_0471,Campaign_2025_0471,2025-06-29,2025-11-13,TV,South America,8702,7113,1190,32106.41,82584.47,Seniors,Software,Desktop,2025
2025_0472,Campaign_2025_0472,2025-01-15,2025-09-21,Email,Asia,69366,64721,59752,30886.58,85504.62,Seniors,Electronics,Desktop,2025
2025_0473,Campaign_2025_0473,2025-02-11,2025-11-09,TV,Asia,22890,1012,271,43784.8,82229.54,Seniors,Food,Tablet,2025
2025_0474,Campaign_2025_0474,2025-01-18,2025-06-20,Search,Europe,36461,22260,11922,44751.93,108208.38,Youth,Services,Mobile,2025
2025_0475,Campaign_2025_0475,2025-06-27,2025-11-06,Search,South America,63558,21232,14859,13614.06,31770.62,Adults,Services,Desktop,2025
2025_0476,Campaign_2025_0476,2025-01-21,2025-04-06,Social,Europe,18348,17042,2503,13095.46,29459.05,Seniors,Electronics,Tablet,2025
2025_0477,Campaign_2025_0477,2025-05-31,2025-09-20,Email,South America,13815,7788,7207,41599.76,95670.8,Youth,Services,Tablet,2025
2025_0478,Campaign_2025_0478,2025-01-16,2025-04-29,Print,Africa,97610,23719,3309,6597.09,18384.6,Youth,Services,Mobile,2025
2025_0479,Campaign_2025_0479,2025-03-19,2025-03-24,Display,Europe,81672,52082,33596,3168.45,7485.21,Adults,Clothing,Tablet,2025
2025_0480,Campaign_2025_0480,2025-05-20,2025-11-01,TV,North America,58979,31540,13486,36985.98,107347.92,Adults,Clothing,Tablet,2025
2025_0481,Campaign_2025_0481,2025-06-23,2025-12-05,TV,Asia,84957,22912,795,8813.03,25336.43,Adults,Services,Desktop,2025
2025_0482,Campaign_2025_0482,2025-06-17,2025-11-23,TV,Africa,20915,5575,3085,19009.97,36576.56,Seniors,Software,Tablet,2025
2025_0483,Campaign_2025_0483,2025-06-08,2025-08-03,Social,Asia,46625,656,391,38077.54,74486.71,Youth,Food,Mobile,2025
2025_0484,Campaign_2025_0484,2025-03-02,2025-05-25,Social,Asia,33576,17032,8496,24035.87,38785.43,Youth,Software,Tablet,2025
2025_0485,Campaign_2025_0485,2025-04-13,2025-08-10,Social,Asia,81727,62127,28523,1473.19,2233.52,Seniors,Electronics,Desktop,2025
2025_0486,Campaign_2025_0486,2025-03-22,2025-06-08,Search,Africa,53734,15287,10490,29377.22,87908.74,Seniors,Clothing,Desktop,2025
2025_0487,Campaign_2025_0487,2025-01-04,2025-03-16,Email,Asia,93204,9766,5549,33507.08,82663.0,Adults,Software,Mobile,2025
2025_0488,Campaign_2025_0488,2025-01-17,2025-04-23,Email,Asia,51918,43325,3755,38589.77,46260.27,Youth,Clothing,Tablet,2025
2025_0489,Campaign_2025_0489,2025-05-04,2025-11-24,Email,Europe,19539,146,2,21454.37,36199.1,Seniors,Software,Tablet,2025
2025_0490,Campaign_2025_0490,2025-06-13,2025-12-14,Print,Africa,36563,24152,22004,8277.05,9968.83,Adults,Clothing,Tablet,2025
2025_0491,Campaign_2025_0491,2025-03-28,2025-04-25,Print,Africa,44220,10492,157,26725.39,79088.22,Youth,Software,Desktop,2025
2025_0492,Campaign_2025_0492,2025-06-20,2025-10-04,Search,Europe,99540,90427,61121,20775.62,48400.34,Adults,Software,Desktop,2025
2025_0493,Campaign_2025_0493,2025-06-21,2025-10-08,Print,North America,49968,45282,27122,5712.15,11383.7,Adults,Electronics,Desktop,2025
2025_0494,Campaign_2025_0494,2025-05-23,2025-06-19,Display,Europe,54742,37885,26816,29016.48,78882.54,Seniors,Clothing,Tablet,2025
2025_0495,Campaign_2025_0495,2025-02-04,2025-09-20,Print,Asia,74941,49708,6137,5392.98,13056.5,Seniors,Services,Tablet,2025
2025_0496,Campaign_2025_0496,2025-03-21,2025-09-18,Search,South America,54981,1821,1620,4340.5,8103.52,Adults,Electronics,Desktop,2025
2025_0497,Campaign_2025_0497,2025-05-10,2025-12-28,Print,Europe,58305,49425,48486,15996.46,33505.55,Seniors,Software,Desktop,2025
2025_0498,Campaign_2025_0498,2025-01-11,2025-06-08,TV,Africa,19172,6325,4554,20820.6,42293.55,Adults,Food,Tablet,2025
2025_0499,Campaign_2025_0499,2025-01-18,2025-02-17,Social,South America,84243,70243,52496,2737.74,6161.48,Youth,Software,Mobile,2025
2025_0500,Campaign_2025_0500,2025-02-12,2025-09-09,Search,South America,41871,29689,10324,41143.63,103945.64,Youth,Software,Mobile,2025
