campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2024_0381,Campaign_2024_0381,2024-01-16,2024-11-14,Search,Europe,35018,75499,59156,34955.36,37429.05,Seniors,Electronics,Desktop,2024
2024_0382,Campaign_2024_0382,2024-02-10,2024-10-31,Social,North America,12060,5535,44145,1638.19,81208.88,Youth,Home,Desktop,2024
2024_0383,Campaign_2024_0383,2024-05-23,2024-10-28,Email,North America,66594,71773,43933,3847.11,4946.88,Adults,Electronics,Mobile,2024
2024_0384,Campaign_2024_0384,2024-02-03,2024-10-13,Display,Africa,40979,88161,39349,2223.98,15623.34,Youth,Services,Tablet,2024
2024_0385,Campaign_2024_0385,2024-05-04,2024-12-30,Social,Europe,79285,67831,20647,25043.5,142868.74,Youth,Home,Mobile,2024
2024_0386,Campaign_2024_0386,2024-06-01,2024-09-02,Email,Africa,3325,42124,56293,27070.05,130525.09,Youth,Home,Desktop,2024
2024_0387,Campaign_2024_0387,2024-05-15,2024-08-07,Email,North America,11878,66157,83215,18255.15,23570.23,Seniors,Home,Mobile,2024
2024_0388,Campaign_2024_0388,2024-04-07,2024-10-07,Display,Africa,52227,64505,53809,17630.7,125418.67,Adults,Services,Desktop,2024
2024_0389,Campaign_2024_0389,2024-03-09,2024-12-13,Email,North America,35919,28640,47685,44220.5,45264.78,Youth,Clothing,Tablet,2024
2024_0390,Campaign_2024_0390,2024-05-16,2024-09-25,Display,Africa,41869,84048,37684,14320.37,104528.51,Adults,Services,Tablet,2024
2024_0391,Campaign_2024_0391,2024-06-09,2024-12-06,Social,South America,81286,10091,3517,32387.11,86491.55,Adults,Services,Tablet,2024
2024_0392,Campaign_2024_0392,2024-03-23,2024-11-09,Social,Asia,60775,56663,43964,14480.97,69736.22,Youth,Travel,Desktop,2024
2024_0393,Campaign_2024_0393,2024-02-01,2024-12-26,Search,South America,87694,51646,39264,34351.71,94992.73,Seniors,Electronics,Desktop,2024
2024_0394,Campaign_2024_0394,2024-01-19,2024-12-31,Display,South America,99657,20367,79599,32573.79,147472.78,Seniors,Clothing,Mobile,2024
2024_0395,Campaign_2024_0395,2024-05-11,2024-09-19,Email,South America,21017,56046,26540,23252.38,81372.23,Youth,Electronics,Tablet,2024
2024_0396,Campaign_2024_0396,2024-06-08,2024-08-06,Print,South America,70315,67348,78556,4842.34,144105.13,Seniors,Services,Desktop,2024
2024_0397,Campaign_2024_0397,2024-03-08,2024-10-26,Print,Asia,59968,63141,9324,31020.32,43195.87,Adults,Clothing,Desktop,2024
2024_0398,Campaign_2024_0398,2024-01-01,2024-09-13,Social,Europe,36571,18599,13539,46279.12,108386.33,Adults,Electronics,Tablet,2024
2024_0399,Campaign_2024_0399,2024-02-03,2024-08-23,Search,South America,90869,80702,69084,46354.31,99108.77,Adults,Electronics,Mobile,2024
2024_0400,Campaign_2024_0400,2024-05-23,2024-11-09,Display,North America,34696,56884,62161,33836.82,29480.75,Adults,Electronics,Desktop,2024
2024_0401,Campaign_2024_0401,2024-05-30,2024-08-01,Display,Asia,66986,9176,24564,43530.41,1148.92,Seniors,Home,Mobile,2024
2024_0402,Campaign_2024_0402,2024-02-12,2024-12-04,Print,Europe,5977,57275,73404,14009.95,38653.54,Adults,Travel,Tablet,2024
2024_0403,Campaign_2024_0403,2024-04-28,2024-08-10,Email,Africa,35395,72680,79317,48168.41,62194.36,Seniors,Electronics,Desktop,2024
2024_0404,Campaign_2024_0404,2024-03-25,2024-09-03,Social,South America,73545,3052,13344,42094.31,10647.63,Seniors,Services,Tablet,2024
2024_0405,Campaign_2024_0405,2024-06-08,2024-12-20,Social,North America,75148,65356,65480,35360.4,60517.4,Seniors,Clothing,Mobile,2024
2024_0406,Campaign_2024_0406,2024-03-29,2024-12-17,Email,Europe,44162,44886,76532,3442.83,33697.35,Seniors,Clothing,Mobile,2024
2024_0407,Campaign_2024_0407,2024-05-05,2024-08-31,Social,Africa,86351,78056,71880,24266.41,133716.27,Seniors,Travel,Tablet,2024
2024_0408,Campaign_2024_0408,2024-02-04,2024-10-31,Search,South America,94957,78531,32799,11867.24,29027.73,Adults,Home,Tablet,2024
2024_0409,Campaign_2024_0409,2024-03-30,2024-08-08,Print,North America,33752,47769,38931,20581.85,32013.79,Seniors,Travel,Mobile,2024
2024_0410,Campaign_2024_0410,2024-01-30,2024-09-14,Print,South America,79935,59557,44401,17963.9,104737.46,Adults,Travel,Tablet,2024
2024_0411,Campaign_2024_0411,2024-03-02,2024-07-16,Social,Africa,68920,86727,64400,26095.9,74751.62,Youth,Electronics,Tablet,2024
2024_0412,Campaign_2024_0412,2024-06-26,2024-11-27,Email,South America,81614,29487,59682,18702.01,126205.07,Youth,Clothing,Tablet,2024
2024_0413,Campaign_2024_0413,2024-06-03,2024-10-29,Display,South America,26355,5106,54898,47124.86,110574.65,Youth,Clothing,Tablet,2024
2024_0414,Campaign_2024_0414,2024-02-05,2024-10-18,Display,South America,30890,12164,62545,33819.27,9728.64,Adults,Travel,Mobile,2024
2024_0415,Campaign_2024_0415,2024-04-23,2024-10-12,Social,Africa,71232,46636,9477,29681.08,136621.34,Seniors,Services,Tablet,2024
2024_0416,Campaign_2024_0416,2024-04-13,2024-10-23,Social,Europe,7891,31336,15743,46127.28,104544.69,Adults,Services,Mobile,2024
2024_0417,Campaign_2024_0417,2024-06-24,2024-11-22,Print,North America,5507,32712,63197,7907.48,127375.28,Seniors,Travel,Tablet,2024
2024_0418,Campaign_2024_0418,2024-05-04,2024-10-03,Print,Asia,20667,45647,16673,47203.95,39469.89,Youth,Travel,Desktop,2024
2024_0419,Campaign_2024_0419,2024-01-21,2024-10-16,Print,South America,46813,37816,53452,36582.09,23106.94,Youth,Electronics,Tablet,2024
2024_0420,Campaign_2024_0420,2024-03-07,2024-10-15,Search,Africa,90851,77201,50526,20040.74,129701.18,Adults,Home,Desktop,2024
2024_0421,Campaign_2024_0421,2024-06-25,2024-10-03,Email,Europe,28254,17875,82582,18760.5,147891.1,Seniors,Travel,Tablet,2024
2024_0422,Campaign_2024_0422,2024-06-11,2024-08-04,Search,North America,2404,21743,72608,33909.65,27126.43,Adults,Clothing,Desktop,2024
2024_0423,Campaign_2024_0423,2024-05-11,2024-07-31,Email,North America,49884,26505,66346,25870.52,138849.96,Adults,Clothing,Desktop,2024
2024_0424,Campaign_2024_0424,2024-04-22,2024-12-21,Print,Asia,76281,37367,9833,47064.98,81801.33,Adults,Home,Mobile,2024
2024_0425,Campaign_2024_0425,2024-02-01,2024-10-06,Search,Asia,72309,82029,48666,27379.62,50377.11,Seniors,Travel,Mobile,2024
2024_0426,Campaign_2024_0426,2024-03-15,2024-09-27,Email,Africa,23924,63786,38675,35555.56,83193.82,Adults,Home,Desktop,2024
2024_0427,Campaign_2024_0427,2024-06-01,2024-10-29,Email,South America,29839,19010,80797,22280.68,9105.28,Youth,Clothing,Mobile,2024
2024_0428,Campaign_2024_0428,2024-05-11,2024-09-09,Search,South America,54760,30981,32824,43807.27,67926.35,Seniors,Travel,Mobile,2024
2024_0429,Campaign_2024_0429,2024-01-19,2024-07-20,Search,Africa,67150,21653,49537,41730.74,60876.52,Adults,Electronics,Tablet,2024
2024_0430,Campaign_2024_0430,2024-04-26,2024-12-12,Social,Europe,73816,73217,57606,40023.8,30124.53,Seniors,Services,Tablet,2024
2024_0431,Campaign_2024_0431,2024-04-19,2024-10-28,Print,Europe,78135,73378,36977,29042.13,123551.68,Adults,Services,Desktop,2024
2024_0432,Campaign_2024_0432,2024-03-08,2024-11-11,Social,North America,48228,25070,71760,3168.77,38586.89,Seniors,Travel,Tablet,2024
2024_0433,Campaign_2024_0433,2024-01-12,2024-07-25,Search,South America,85596,24149,68142,15644.12,8612.85,Youth,Travel,Mobile,2024
2024_0434,Campaign_2024_0434,2024-04-08,2024-08-12,Print,North America,6493,69026,78938,15465.26,11566.74,Adults,Services,Mobile,2024
2024_0435,Campaign_2024_0435,2024-04-28,2024-12-28,Print,North America,47740,85289,50112,16424.6,2048.54,Youth,Services,Tablet,2024
2024_0436,Campaign_2024_0436,2024-05-14,2024-09-03,Display,Asia,42978,35277,18229,41298.64,44135.31,Adults,Services,Tablet,2024
2024_0437,Campaign_2024_0437,2024-04-21,2024-09-02,Print,Africa,88583,11798,33936,24078.48,29365.97,Youth,Travel,Mobile,2024
2024_0438,Campaign_2024_0438,2024-01-12,2024-07-12,Search,North America,65893,15629,12519,35332.76,65737.35,Seniors,Travel,Tablet,2024
2024_0439,Campaign_2024_0439,2024-04-07,2024-09-11,Social,Europe,10896,43440,64616,47394.8,7403.76,Adults,Services,Tablet,2024
2024_0440,Campaign_2024_0440,2024-03-07,2024-10-11,Print,North America,30966,88493,73367,33299.52,89713.63,Youth,Home,Desktop,2024
2024_0441,Campaign_2024_0441,2024-03-17,2024-09-12,Social,South America,19976,89761,76590,45435.3,141643.05,Seniors,Travel,Desktop,2024
2024_0442,Campaign_2024_0442,2024-06-06,2024-11-16,Search,Africa,95230,63602,39725,37275.74,32662.29,Youth,Travel,Desktop,2024
2024_0443,Campaign_2024_0443,2024-02-17,2024-09-21,Search,Asia,11386,23142,82939,43197.11,121866.24,Adults,Home,Desktop,2024
2024_0444,Campaign_2024_0444,2024-02-26,2024-11-21,Social,Europe,72315,20649,58385,23313.05,15026.22,Adults,Travel,Tablet,2024
2024_0445,Campaign_2024_0445,2024-04-04,2024-11-06,Email,Asia,78247,32706,67888,43545.64,108090.07,Adults,Services,Mobile,2024
2024_0446,Campaign_2024_0446,2024-06-07,2024-09-29,Display,Asia,90165,21019,50930,25182.42,136630.79,Youth,Travel,Mobile,2024
2024_0447,Campaign_2024_0447,2024-05-08,2024-09-12,Print,Europe,98876,24875,42838,4984.94,53617.71,Seniors,Travel,Desktop,2024
2024_0448,Campaign_2024_0448,2024-06-22,2024-10-14,Display,Asia,94824,22105,58717,28253.77,86604.53,Seniors,Home,Tablet,2024
2024_0449,Campaign_2024_0449,2024-06-22,2024-07-22,Display,Europe,35793,69343,19236,48804.7,4795.35,Adults,Home,Mobile,2024
2024_0450,Campaign_2024_0450,2024-06-13,2024-07-05,Search,North America,35101,58626,72824,31319.59,90163.55,Adults,Home,Mobile,2024
2024_0451,Campaign_2024_0451,2024-03-28,2024-11-30,Print,Asia,68084,56113,33274,14298.77,49868.18,Youth,Clothing,Mobile,2024
2024_0452,Campaign_2024_0452,2024-01-21,2024-07-24,Search,North America,63203,30819,51124,37626.78,125482.03,Youth,Clothing,Mobile,2024
2024_0453,Campaign_2024_0453,2024-01-12,2024-08-08,Display,North America,28453,79408,83504,18649.31,79631.11,Seniors,Electronics,Mobile,2024
2024_0454,Campaign_2024_0454,2024-03-16,2024-07-07,Social,North America,93276,58103,80493,39385.96,121569.65,Seniors,Travel,Desktop,2024
2024_0455,Campaign_2024_0455,2024-01-17,2024-09-08,Email,South America,69714,88386,31648,10663.65,142336.5,Seniors,Clothing,Desktop,2024
2024_0456,Campaign_2024_0456,2024-01-24,2024-08-13,Search,North America,85984,56387,19046,24280.93,56148.83,Seniors,Clothing,Tablet,2024
2024_0457,Campaign_2024_0457,2024-02-09,2024-08-14,Display,Africa,8904,85277,59928,28026.88,99691.45,Seniors,Clothing,Tablet,2024
2024_0458,Campaign_2024_0458,2024-02-27,2024-08-13,Print,Africa,35495,85382,48754,3429.1,35698.86,Youth,Travel,Mobile,2024
2024_0459,Campaign_2024_0459,2024-01-17,2024-12-25,Print,North America,80458,11684,8441,35268.42,134466.98,Youth,Services,Mobile,2024
2024_0460,Campaign_2024_0460,2024-06-12,2024-08-27,Search,Europe,46293,26121,83276,35571.53,105998.89,Adults,Electronics,Tablet,2024
2024_0461,Campaign_2024_0461,2024-03-14,2024-10-07,Display,North America,23116,45472,2318,38564.98,115687.28,Youth,Clothing,Mobile,2024
2024_0462,Campaign_2024_0462,2024-06-28,2024-09-18,Print,North America,47586,14066,38520,49423.03,45798.85,Seniors,Electronics,Desktop,2024
2024_0463,Campaign_2024_0463,2024-05-03,2024-08-24,Email,North America,58367,49961,19325,15705.01,98971.76,Seniors,Home,Tablet,2024
2024_0464,Campaign_2024_0464,2024-03-21,2024-10-29,Display,South America,71356,84332,4892,3106.89,38539.4,Youth,Clothing,Tablet,2024
2024_0465,Campaign_2024_0465,2024-03-25,2024-09-17,Print,South America,35084,43526,47150,8617.5,99253.31,Seniors,Travel,Mobile,2024
2024_0466,Campaign_2024_0466,2024-06-08,2024-07-03,Print,Europe,63789,76699,35213,47734.84,139897.2,Youth,Services,Mobile,2024
2024_0467,Campaign_2024_0467,2024-06-29,2024-09-22,Email,Africa,26112,22145,33074,11065.8,112171.94,Youth,Home,Mobile,2024
2024_0468,Campaign_2024_0468,2024-03-31,2024-10-02,Print,Europe,89444,70050,5056,32174.39,90998.52,Youth,Services,Mobile,2024
2024_0469,Campaign_2024_0469,2024-02-04,2024-09-15,Email,Europe,25742,27909,48719,32249.3,106944.91,Youth,Electronics,Desktop,2024
2024_0470,Campaign_2024_0470,2024-05-17,2024-10-30,Social,Africa,56863,64827,80506,28654.54,18974.27,Seniors,Travel,Mobile,2024
2024_0471,Campaign_2024_0471,2024-01-01,2024-07-28,Print,Europe,62918,66405,8869,35890.48,108759.22,Seniors,Electronics,Mobile,2024
2024_0472,Campaign_2024_0472,2024-05-19,2024-09-24,Display,Europe,59175,13487,41930,45529.76,105730.06,Youth,Travel,Tablet,2024
2024_0473,Campaign_2024_0473,2024-01-10,2024-07-27,Search,North America,20729,78136,43101,35018.16,15923.31,Seniors,Home,Mobile,2024
2024_0474,Campaign_2024_0474,2024-02-24,2024-08-22,Search,South America,58423,46882,60083,43248.48,46699.3,Adults,Travel,Mobile,2024
2024_0475,Campaign_2024_0475,2024-01-15,2024-07-29,Print,Europe,14071,79264,54438,13989.59,68069.22,Youth,Electronics,Mobile,2024
2024_0476,Campaign_2024_0476,2024-05-17,2024-10-18,Search,North America,2460,15673,44890,32057.12,60993.64,Youth,Electronics,Tablet,2024
2024_0477,Campaign_2024_0477,2024-04-05,2024-10-28,Print,Europe,15601,70472,62045,33379.09,126955.98,Seniors,Clothing,Tablet,2024
2024_0478,Campaign_2024_0478,2024-04-14,2024-08-28,Social,Europe,21682,6392,31310,30041.25,100731.41,Youth,Services,Tablet,2024
2024_0479,Campaign_2024_0479,2024-03-03,2024-10-28,Social,Africa,96863,67290,29357,14440.96,41735.42,Adults,Electronics,Desktop,2024
2024_0480,Campaign_2024_0480,2024-01-10,2024-09-15,Social,Asia,26962,491,59270,15739.4,132026.2,Adults,Travel,Tablet,2024
2024_0481,Campaign_2024_0481,2024-06-07,2024-12-07,Email,North America,7924,79798,18505,17322.12,91565.0,Adults,Home,Mobile,2024
2024_0482,Campaign_2024_0482,2024-03-16,2024-09-05,Email,South America,42696,56623,80807,46127.28,68612.97,Seniors,Home,Tablet,2024
2024_0483,Campaign_2024_0483,2024-02-09,2024-09-22,Social,North America,81442,22292,78862,21896.06,51053.44,Seniors,Home,Mobile,2024
2024_0484,Campaign_2024_0484,2024-02-05,2024-08-24,Email,Europe,79112,18229,35659,17732.9,106928.24,Adults,Travel,Mobile,2024
2024_0485,Campaign_2024_0485,2024-05-17,2024-08-14,Social,Asia,79195,63814,31691,24584.29,84586.21,Seniors,Travel,Tablet,2024
2024_0486,Campaign_2024_0486,2024-03-26,2024-09-15,Print,Asia,54111,55483,5737,4729.84,56230.92,Adults,Services,Mobile,2024
2024_0487,Campaign_2024_0487,2024-04-05,2024-12-24,Display,Asia,44052,42406,54811,42358.29,118130.59,Seniors,Clothing,Mobile,2024
2024_0488,Campaign_2024_0488,2024-01-19,2024-08-12,Display,Asia,28632,37812,57871,1147.47,20127.13,Youth,Home,Desktop,2024
2024_0489,Campaign_2024_0489,2024-03-06,2024-08-23,Print,North America,1852,75754,47401,47422.39,18769.34,Youth,Travel,Mobile,2024
2024_0490,Campaign_2024_0490,2024-06-05,2024-09-23,Social,South America,21827,16289,75731,23849.66,93790.58,Seniors,Clothing,Mobile,2024
2024_0491,Campaign_2024_0491,2024-01-10,2024-11-29,Email,South America,40326,26065,81837,8122.04,59167.87,Youth,Services,Desktop,2024
2024_0492,Campaign_2024_0492,2024-06-09,2024-08-15,Email,South America,12722,58282,29153,37101.63,136220.2,Youth,Clothing,Tablet,2024
2024_0493,Campaign_2024_0493,2024-05-22,2024-07-18,Email,Asia,3590,23784,21201,37016.82,121107.27,Seniors,Electronics,Tablet,2024
2024_0494,Campaign_2024_0494,2024-05-07,2024-12-13,Display,Europe,35214,37552,41550,39235.87,43453.28,Youth,Home,Tablet,2024
2024_0495,Campaign_2024_0495,2024-02-20,2024-07-06,Print,Europe,90711,11393,42713,31098.83,21915.02,Seniors,Home,Mobile,2024
2024_0496,Campaign_2024_0496,2024-05-01,2024-08-28,Print,Asia,87499,39992,23830,27953.15,148046.83,Seniors,Travel,Desktop,2024
2024_0497,Campaign_2024_0497,2024-04-18,2024-11-25,Email,South America,73716,33091,63260,30243.81,62698.23,Adults,Home,Mobile,2024
2024_0498,Campaign_2024_0498,2024-02-20,2024-10-01,Display,Europe,14446,50646,20254,2274.0,126139.27,Youth,Clothing,Desktop,2024
2024_0499,Campaign_2024_0499,2024-02-15,2024-09-25,Print,Africa,18805,89455,18272,35779.91,11580.95,Youth,Clothing,Mobile,2024
2024_0500,Campaign_2024_0500,2024-04-13,2024-11-05,Email,North America,44278,3427,19122,35432.96,41582.22,Youth,Services,Tablet,2024
