campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year,data_source
2025_0352,Campaign_2025_0352,2025-05-23,2025-08-20,Email,Asia,89341,20536,56357,29737.73,17746.07,Youth,Clothing,Desktop,2025,H1_2025
2025_0353,Campaign_2025_0353,2025-06-15,2025-10-25,Search,Europe,22473,37364,74992,9973.39,25330.43,Youth,Clothing,Desktop,2025,H1_2025
2025_0354,Campaign_2025_0354,2025-06-11,2025-07-09,Search,Asia,24129,36844,50246,6430.23,11742.25,Adults,Home,Desktop,2025,H1_2025
2025_0355,Campaign_2025_0355,2025-03-08,2025-12-18,Display,North America,14503,10271,48636,26935.55,39969.85,Seniors,Electronics,Mobile,2025,H1_2025
2025_0356,Campaign_2025_0356,2025-03-02,2025-10-16,Social,Africa,73114,9067,1366,30519.74,101236.56,Youth,Clothing,Desktop,2025,H1_2025
2025_0357,Campaign_2025_0357,2025-02-14,2025-10-19,Email,Europe,96709,83365,54696,31165.14,24446.36,Adults,Clothing,Desktop,2025,H1_2025
2025_0358,Campaign_2025_0358,2025-06-14,2025-11-29,Email,South America,66827,73124,8893,12669.51,58977.82,Adults,Home,Tablet,2025,H1_2025
2025_0359,Campaign_2025_0359,2025-03-01,2025-11-22,Print,South America,62915,14887,83670,31620.99,145082.06,Youth,Home,Mobile,2025,H1_2025
2025_0360,Campaign_2025_0360,2025-04-22,2025-10-12,Display,Europe,46601,1043,53511,21885.63,3991.25,Youth,Travel,Mobile,2025,H1_2025
2025_0361,Campaign_2025_0361,2025-06-19,2025-10-16,Email,Asia,7959,77545,24961,14675.65,144473.34,Adults,Services,Tablet,2025,H1_2025
2025_0362,Campaign_2025_0362,2025-01-15,2025-09-26,Display,North America,13821,39025,6116,14245.46,62927.23,Seniors,Services,Tablet,2025,H1_2025
2025_0363,Campaign_2025_0363,2025-04-03,2025-12-16,Social,North America,26139,71276,30087,27589.4,14476.0,Adults,Clothing,Mobile,2025,H1_2025
2025_0364,Campaign_2025_0364,2025-03-14,2025-11-07,Print,Africa,23037,64199,23504,3459.53,138642.24,Seniors,Home,Desktop,2025,H1_2025
2025_0365,Campaign_2025_0365,2025-01-27,2025-09-05,Search,Europe,19675,10361,75110,30238.74,97043.94,Youth,Home,Mobile,2025,H1_2025
2025_0366,Campaign_2025_0366,2025-03-13,2025-12-03,Display,Asia,85843,25787,8898,21633.79,98193.03,Adults,Home,Tablet,2025,H1_2025
2025_0367,Campaign_2025_0367,2025-06-07,2025-12-30,Display,Europe,60632,8248,20064,40119.51,142345.91,Adults,Travel,Tablet,2025,H1_2025
2025_0368,Campaign_2025_0368,2025-05-08,2025-07-26,Print,North America,3566,37085,80613,37292.97,118724.73,Adults,Clothing,Desktop,2025,H1_2025
2025_0369,Campaign_2025_0369,2025-02-12,2025-09-30,Search,Africa,12967,54988,13590,28474.69,142431.41,Adults,Clothing,Desktop,2025,H1_2025
2025_0370,Campaign_2025_0370,2025-06-10,2025-12-23,Search,North America,81225,66365,52422,6112.66,15387.66,Adults,Services,Tablet,2025,H1_2025
2025_0371,Campaign_2025_0371,2025-06-11,2025-09-25,Email,Europe,59955,56085,29337,22836.96,129861.72,Seniors,Travel,Tablet,2025,H1_2025
2025_0372,Campaign_2025_0372,2025-03-31,2025-08-03,Print,Africa,7533,64640,11464,28636.8,42109.08,Adults,Travel,Mobile,2025,H1_2025
2025_0373,Campaign_2025_0373,2025-02-26,2025-08-10,Email,Africa,18828,3115,27902,46741.61,136777.38,Youth,Clothing,Desktop,2025,H1_2025
2025_0374,Campaign_2025_0374,2025-06-25,2025-09-20,Search,South America,64246,8370,41558,12622.75,22369.04,Adults,Electronics,Tablet,2025,H1_2025
2025_0375,Campaign_2025_0375,2025-04-30,2025-07-27,Display,North America,48415,15593,50082,5820.65,106235.35,Seniors,Services,Desktop,2025,H1_2025
2025_0376,Campaign_2025_0376,2025-01-18,2025-11-25,Display,Europe,11035,48887,575,9529.32,41604.63,Seniors,Clothing,Tablet,2025,H1_2025
2025_0377,Campaign_2025_0377,2025-01-27,2025-11-04,Search,North America,69756,35810,37800,5253.78,86094.25,Youth,Services,Mobile,2025,H1_2025
2025_0378,Campaign_2025_0378,2025-05-21,2025-09-15,Social,Asia,77809,27707,41878,3196.45,130886.47,Adults,Services,Desktop,2025,H1_2025
2025_0379,Campaign_2025_0379,2025-05-04,2025-08-22,Social,Asia,37208,46509,15832,5517.18,2063.19,Seniors,Home,Desktop,2025,H1_2025
2025_0380,Campaign_2025_0380,2025-06-13,2025-08-01,Social,Europe,50318,26193,32420,36731.17,79041.95,Seniors,Clothing,Mobile,2025,H1_2025
2025_0381,Campaign_2025_0381,2025-05-23,2025-08-21,Print,South America,73320,76328,18149,5731.07,54525.42,Seniors,Electronics,Tablet,2025,H1_2025
2025_0382,Campaign_2025_0382,2025-03-26,2025-07-05,Display,Asia,19477,44608,38767,1734.85,11642.78,Adults,Services,Mobile,2025,H1_2025
2025_0383,Campaign_2025_0383,2025-05-19,2025-07-02,Email,Europe,54501,39674,17965,44346.21,124163.62,Seniors,Home,Desktop,2025,H1_2025
2025_0384,Campaign_2025_0384,2025-06-21,2025-11-24,Display,Asia,49387,42134,80652,28451.85,65667.77,Youth,Services,Desktop,2025,H1_2025
2025_0385,Campaign_2025_0385,2025-03-22,2025-10-31,Email,North America,42693,57862,52816,23649.32,76848.9,Seniors,Clothing,Tablet,2025,H1_2025
2025_0386,Campaign_2025_0386,2025-04-13,2025-10-15,Email,Asia,51104,27866,11232,30212.51,45720.72,Youth,Clothing,Mobile,2025,H1_2025
2025_0387,Campaign_2025_0387,2025-06-25,2025-08-07,Social,Europe,28367,60240,41368,3316.94,66905.9,Youth,Services,Desktop,2025,H1_2025
2025_0388,Campaign_2025_0388,2025-06-21,2025-08-16,Display,North America,85937,71626,6170,44579.91,69903.28,Adults,Electronics,Tablet,2025,H1_2025
2025_0389,Campaign_2025_0389,2025-03-15,2025-10-17,Search,Africa,69611,65368,16571,44163.39,22794.04,Adults,Electronics,Mobile,2025,H1_2025
2025_0390,Campaign_2025_0390,2025-03-09,2025-08-08,Social,North America,83234,5946,35161,40216.53,36692.6,Seniors,Electronics,Mobile,2025,H1_2025
2025_0391,Campaign_2025_0391,2025-06-14,2025-11-08,Print,Africa,24647,43802,49284,46014.92,50035.54,Seniors,Clothing,Desktop,2025,H1_2025
2025_0392,Campaign_2025_0392,2025-04-20,2025-09-16,Print,Europe,45074,88394,59309,46647.46,20658.38,Seniors,Clothing,Tablet,2025,H1_2025
2025_0393,Campaign_2025_0393,2025-05-18,2025-10-25,Email,Asia,5664,29804,45014,17944.48,126644.01,Adults,Home,Tablet,2025,H1_2025
2025_0394,Campaign_2025_0394,2025-05-30,2025-10-23,Display,Africa,1842,20963,84754,10810.96,107825.14,Adults,Clothing,Tablet,2025,H1_2025
2025_0395,Campaign_2025_0395,2025-03-11,2025-10-17,Email,North America,59665,61586,67730,26518.2,50532.78,Seniors,Home,Desktop,2025,H1_2025
2025_0396,Campaign_2025_0396,2025-03-08,2025-08-23,Email,Europe,95561,47340,15748,33295.16,103729.69,Youth,Electronics,Tablet,2025,H1_2025
2025_0397,Campaign_2025_0397,2025-03-30,2025-12-11,Search,South America,91046,7727,42694,4915.56,73745.25,Youth,Clothing,Desktop,2025,H1_2025
2025_0398,Campaign_2025_0398,2025-01-25,2025-09-22,Print,Europe,46630,60301,73053,25966.36,105085.77,Adults,Services,Mobile,2025,H1_2025
2025_0399,Campaign_2025_0399,2025-01-27,2025-09-28,Social,Europe,91996,47341,10843,10167.74,116070.8,Adults,Services,Desktop,2025,H1_2025
2025_0400,Campaign_2025_0400,2025-06-06,2025-10-14,Search,South America,45583,81817,14384,23504.59,149529.52,Seniors,Home,Tablet,2025,H1_2025
2025_0401,Campaign_2025_0401,2025-05-28,2025-07-19,Social,North America,21450,59494,29527,29612.11,130596.84,Adults,Electronics,Tablet,2025,H1_2025
2025_0402,Campaign_2025_0402,2025-04-29,2025-12-13,Display,Asia,5593,64390,37247,49462.98,127862.54,Adults,Travel,Tablet,2025,H1_2025
2025_0403,Campaign_2025_0403,2025-01-08,2025-12-29,Print,Asia,54143,42723,31210,38569.89,134213.59,Youth,Clothing,Desktop,2025,H1_2025
2025_0404,Campaign_2025_0404,2025-01-11,2025-07-04,Email,Africa,9855,82743,7886,23840.52,16443.73,Youth,Clothing,Mobile,2025,H1_2025
2025_0405,Campaign_2025_0405,2025-06-20,2025-10-05,Search,South America,25919,81581,60160,16038.34,50467.17,Seniors,Clothing,Desktop,2025,H1_2025
2025_0406,Campaign_2025_0406,2025-05-16,2025-09-21,Search,Asia,81199,25730,67111,33555.49,75738.81,Adults,Home,Desktop,2025,H1_2025
2025_0407,Campaign_2025_0407,2025-04-13,2025-11-05,Search,Asia,78288,5745,42630,17560.81,44333.92,Seniors,Travel,Desktop,2025,H1_2025
2025_0408,Campaign_2025_0408,2025-05-10,2025-09-24,Print,Europe,12634,35328,33144,32577.86,100440.07,Adults,Electronics,Mobile,2025,H1_2025
2025_0409,Campaign_2025_0409,2025-01-13,2025-10-26,Email,Europe,76198,48079,25433,22025.41,147465.27,Youth,Home,Mobile,2025,H1_2025
2025_0410,Campaign_2025_0410,2025-02-03,2025-12-11,Search,South America,30616,88346,83405,1066.11,69229.56,Seniors,Services,Tablet,2025,H1_2025
2025_0411,Campaign_2025_0411,2025-01-29,2025-07-05,Social,South America,7277,75907,79203,15115.0,17862.4,Seniors,Home,Mobile,2025,H1_2025
2025_0412,Campaign_2025_0412,2025-01-29,2025-07-23,Print,Europe,74198,86729,8634,35340.98,133276.33,Adults,Electronics,Tablet,2025,H1_2025
2025_0413,Campaign_2025_0413,2025-03-01,2025-11-09,Email,Europe,12494,65568,72280,49838.54,109175.41,Youth,Travel,Desktop,2025,H1_2025
2025_0414,Campaign_2025_0414,2025-04-01,2025-09-28,Search,Europe,58613,2502,67076,7564.86,114104.04,Adults,Clothing,Tablet,2025,H1_2025
2025_0415,Campaign_2025_0415,2025-02-14,2025-11-22,Print,Asia,52750,89865,1319,23989.57,46548.8,Seniors,Clothing,Desktop,2025,H1_2025
2025_0416,Campaign_2025_0416,2025-01-23,2025-12-07,Email,Europe,64551,80959,22807,43548.63,1794.77,Adults,Home,Tablet,2025,H1_2025
2025_0417,Campaign_2025_0417,2025-02-19,2025-11-22,Search,Europe,95712,7281,22644,20343.19,122661.2,Adults,Clothing,Tablet,2025,H1_2025
2025_0418,Campaign_2025_0418,2025-02-09,2025-10-18,Print,South America,68062,70609,77566,4458.84,42336.87,Seniors,Travel,Tablet,2025,H1_2025
2025_0419,Campaign_2025_0419,2025-03-07,2025-07-20,Email,Europe,97633,55149,49066,43859.45,85984.34,Adults,Electronics,Desktop,2025,H1_2025
2025_0420,Campaign_2025_0420,2025-06-06,2025-11-11,Email,Europe,16365,51358,10929,20912.48,34015.55,Youth,Electronics,Tablet,2025,H1_2025
2025_0421,Campaign_2025_0421,2025-01-11,2025-08-25,Social,North America,84858,81367,62907,47203.84,8137.01,Seniors,Services,Mobile,2025,H1_2025
2025_0422,Campaign_2025_0422,2025-04-28,2025-11-06,Search,Africa,2786,13867,63390,30321.8,129261.37,Youth,Electronics,Tablet,2025,H1_2025
2025_0423,Campaign_2025_0423,2025-04-21,2025-11-15,Display,Asia,62256,9814,32799,6958.35,114536.39,Adults,Clothing,Desktop,2025,H1_2025
2025_0424,Campaign_2025_0424,2025-03-28,2025-08-26,Display,Africa,35991,44523,31436,12709.11,92501.61,Seniors,Services,Mobile,2025,H1_2025
2025_0425,Campaign_2025_0425,2025-05-14,2025-08-28,Print,Europe,7546,34841,24697,19615.3,70795.6,Youth,Clothing,Mobile,2025,H1_2025
2025_0426,Campaign_2025_0426,2025-03-22,2025-11-28,Email,South America,71257,79591,1451,41868.03,108514.28,Adults,Travel,Desktop,2025,H1_2025
2025_0427,Campaign_2025_0427,2025-01-21,2025-10-04,Print,South America,58611,20694,82993,15772.21,87676.64,Seniors,Home,Tablet,2025,H1_2025
2025_0428,Campaign_2025_0428,2025-04-10,2025-12-16,Email,South America,44065,44625,21419,17423.07,27347.95,Seniors,Electronics,Mobile,2025,H1_2025
2025_0429,Campaign_2025_0429,2025-01-07,2025-07-22,Print,Asia,67854,5180,14188,26904.15,107318.76,Adults,Travel,Desktop,2025,H1_2025
2025_0430,Campaign_2025_0430,2025-06-25,2025-08-14,Display,South America,41564,50717,44592,44274.32,101195.4,Youth,Services,Mobile,2025,H1_2025
2025_0431,Campaign_2025_0431,2025-01-21,2025-11-27,Email,Africa,14495,43258,20557,7677.06,8602.34,Seniors,Clothing,Mobile,2025,H1_2025
2025_0432,Campaign_2025_0432,2025-03-05,2025-11-10,Search,North America,55908,81251,5410,8391.23,124140.28,Seniors,Travel,Tablet,2025,H1_2025
2025_0433,Campaign_2025_0433,2025-06-14,2025-10-12,Search,Asia,42816,25230,25694,37564.38,143791.45,Youth,Home,Mobile,2025,H1_2025
2025_0434,Campaign_2025_0434,2025-01-09,2025-12-18,Search,South America,68009,66893,21883,38112.22,90624.98,Youth,Travel,Tablet,2025,H1_2025
2025_0435,Campaign_2025_0435,2025-06-06,2025-11-16,Print,Africa,2158,70254,70737,30609.04,37780.33,Youth,Services,Tablet,2025,H1_2025
2025_0436,Campaign_2025_0436,2025-06-20,2025-12-06,Social,Asia,27228,39848,42102,18647.83,31578.12,Adults,Clothing,Mobile,2025,H1_2025
2025_0437,Campaign_2025_0437,2025-02-08,2025-07-14,Search,North America,19307,35909,70768,19880.69,123969.6,Adults,Electronics,Desktop,2025,H1_2025
2025_0438,Campaign_2025_0438,2025-04-18,2025-08-19,Print,North America,53077,22312,7261,37453.24,114650.73,Seniors,Electronics,Mobile,2025,H1_2025
2025_0439,Campaign_2025_0439,2025-01-29,2025-12-28,Email,North America,10885,58306,16340,22811.34,74270.21,Seniors,Services,Mobile,2025,H1_2025
2025_0440,Campaign_2025_0440,2025-04-16,2025-12-05,Social,South America,64185,26943,64685,5133.79,84591.32,Adults,Travel,Mobile,2025,H1_2025
2025_0441,Campaign_2025_0441,2025-02-19,2025-11-30,Display,Asia,32699,60115,18189,13833.28,141365.82,Adults,Electronics,Mobile,2025,H1_2025
2025_0442,Campaign_2025_0442,2025-01-30,2025-12-07,Display,North America,41749,29578,4457,10335.44,129159.37,Youth,Travel,Tablet,2025,H1_2025
2025_0443,Campaign_2025_0443,2025-01-01,2025-12-31,Email,Asia,68606,59136,78002,17585.38,83670.71,Adults,Travel,Mobile,2025,H1_2025
2025_0444,Campaign_2025_0444,2025-06-21,2025-11-03,Social,Asia,29389,66168,30228,5564.74,74727.56,Seniors,Clothing,Desktop,2025,H1_2025
2025_0445,Campaign_2025_0445,2025-03-27,2025-10-23,Email,Asia,8822,10050,61853,48437.7,121085.85,Seniors,Home,Tablet,2025,H1_2025
2025_0446,Campaign_2025_0446,2025-02-06,2025-08-16,Search,North America,77530,75568,58167,41916.22,62874.26,Seniors,Electronics,Mobile,2025,H1_2025
2025_0447,Campaign_2025_0447,2025-02-23,2025-10-25,Email,North America,11550,58273,78389,22930.0,87509.21,Seniors,Services,Mobile,2025,H1_2025
2025_0448,Campaign_2025_0448,2025-06-13,2025-09-26,Search,Europe,24984,10498,75039,33165.34,98133.33,Seniors,Travel,Desktop,2025,H1_2025
2025_0449,Campaign_2025_0449,2025-01-12,2025-12-01,Email,South America,20485,66696,78797,5672.49,141550.38,Adults,Home,Mobile,2025,H1_2025
2025_0450,Campaign_2025_0450,2025-02-04,2025-07-30,Print,Europe,40444,24038,69723,19488.09,8127.41,Adults,Home,Tablet,2025,H1_2025
2025_0451,Campaign_2025_0451,2025-06-22,2025-10-31,Social,Asia,59603,5179,2567,27432.57,29468.57,Seniors,Electronics,Desktop,2025,H1_2025
2025_0452,Campaign_2025_0452,2025-04-03,2025-10-26,Social,Europe,35648,11322,18976,1811.11,77311.47,Seniors,Travel,Mobile,2025,H1_2025
2025_0453,Campaign_2025_0453,2025-06-19,2025-09-20,Display,Europe,40953,28148,21195,43925.08,131964.93,Adults,Clothing,Desktop,2025,H1_2025
2025_0454,Campaign_2025_0454,2025-04-07,2025-10-24,Social,Asia,38752,58073,57796,15799.05,5128.37,Adults,Services,Tablet,2025,H1_2025
2025_0455,Campaign_2025_0455,2025-06-08,2025-07-11,Print,Africa,84309,55733,78392,21344.54,37708.98,Seniors,Electronics,Mobile,2025,H1_2025
2025_0456,Campaign_2025_0456,2025-01-26,2025-12-24,Social,Africa,35406,55260,32178,24161.9,135941.58,Youth,Travel,Tablet,2025,H1_2025
2025_0457,Campaign_2025_0457,2025-03-23,2025-09-12,Email,North America,98551,44574,63780,6510.14,138869.59,Adults,Travel,Mobile,2025,H1_2025
2025_0458,Campaign_2025_0458,2025-05-19,2025-08-26,Social,North America,83547,68644,25335,35253.04,94292.06,Seniors,Electronics,Mobile,2025,H1_2025
2025_0459,Campaign_2025_0459,2025-06-11,2025-12-22,Display,Africa,86660,49420,18726,18788.58,19947.84,Adults,Electronics,Tablet,2025,H1_2025
2025_0460,Campaign_2025_0460,2025-06-28,2025-07-14,Display,Africa,18190,69276,17099,45603.51,137738.8,Youth,Travel,Tablet,2025,H1_2025
2025_0461,Campaign_2025_0461,2025-05-12,2025-10-31,Search,Asia,79563,73836,53325,39774.56,97832.49,Adults,Travel,Desktop,2025,H1_2025
2025_0462,Campaign_2025_0462,2025-03-31,2025-08-02,Print,North America,59495,2542,45956,47386.28,87166.06,Seniors,Clothing,Tablet,2025,H1_2025
2025_0463,Campaign_2025_0463,2025-03-03,2025-08-09,Display,North America,96556,25160,17814,49592.56,136056.58,Adults,Home,Mobile,2025,H1_2025
2025_0464,Campaign_2025_0464,2025-02-09,2025-09-24,Email,South America,84499,49955,25592,17566.46,34261.25,Adults,Clothing,Desktop,2025,H1_2025
2025_0465,Campaign_2025_0465,2025-01-24,2025-09-14,Social,South America,41624,66703,60958,2905.85,125342.92,Seniors,Services,Mobile,2025,H1_2025
2025_0466,Campaign_2025_0466,2025-03-18,2025-11-08,Print,South America,77005,60772,68755,39375.98,30638.96,Adults,Electronics,Tablet,2025,H1_2025
2025_0467,Campaign_2025_0467,2025-01-03,2025-09-13,Social,North America,15617,51768,18292,18335.97,28724.65,Seniors,Travel,Mobile,2025,H1_2025
2025_0468,Campaign_2025_0468,2025-03-19,2025-09-11,Search,South America,32484,73558,72292,41768.45,1937.57,Adults,Clothing,Tablet,2025,H1_2025
2025_0469,Campaign_2025_0469,2025-01-06,2025-09-09,Print,Asia,61188,56361,73515,48943.38,31955.59,Seniors,Clothing,Tablet,2025,H1_2025
2025_0470,Campaign_2025_0470,2025-05-31,2025-11-15,Search,Africa,72242,39745,39679,44760.85,112921.67,Seniors,Clothing,Mobile,2025,H1_2025
2025_0471,Campaign_2025_0471,2025-04-25,2025-12-25,Display,Asia,84162,36074,26800,37504.96,64705.11,Adults,Travel,Tablet,2025,H1_2025
2025_0472,Campaign_2025_0472,2025-06-07,2025-09-01,Email,North America,91219,28394,36024,34364.87,50404.93,Seniors,Electronics,Desktop,2025,H1_2025
2025_0473,Campaign_2025_0473,2025-06-15,2025-12-16,Email,South America,16198,73275,79828,43633.76,144687.39,Youth,Home,Desktop,2025,H1_2025
2025_0474,Campaign_2025_0474,2025-01-17,2025-08-02,Social,South America,50776,61099,40442,19103.37,24268.65,Adults,Clothing,Mobile,2025,H1_2025
2025_0475,Campaign_2025_0475,2025-01-23,2025-12-14,Display,South America,83439,44005,52315,16145.16,117973.9,Seniors,Home,Tablet,2025,H1_2025
2025_0476,Campaign_2025_0476,2025-04-29,2025-09-03,Email,North America,85469,27206,62871,19672.23,75789.63,Seniors,Travel,Desktop,2025,H1_2025
2025_0477,Campaign_2025_0477,2025-02-28,2025-07-07,Search,North America,73986,11202,28114,44787.09,65374.87,Adults,Travel,Desktop,2025,H1_2025
2025_0478,Campaign_2025_0478,2025-04-10,2025-07-22,Print,Africa,54238,34138,81200,16399.88,83116.96,Adults,Electronics,Mobile,2025,H1_2025
2025_0479,Campaign_2025_0479,2025-06-21,2025-12-25,Email,Africa,28788,26760,44577,9502.14,22285.03,Adults,Home,Desktop,2025,H1_2025
2025_0480,Campaign_2025_0480,2025-03-06,2025-10-05,Print,North America,55511,11543,41982,29361.85,99956.49,Seniors,Home,Tablet,2025,H1_2025
2025_0481,Campaign_2025_0481,2025-04-27,2025-07-16,Email,Europe,15513,35629,6017,8851.34,28160.3,Seniors,Clothing,Desktop,2025,H1_2025
2025_0482,Campaign_2025_0482,2025-02-21,2025-12-08,Search,North America,96284,82332,26463,36783.91,138358.14,Adults,Services,Tablet,2025,H1_2025
2025_0483,Campaign_2025_0483,2025-06-11,2025-10-11,Print,South America,64756,63291,69382,44753.53,70742.64,Seniors,Travel,Tablet,2025,H1_2025
2025_0484,Campaign_2025_0484,2025-05-14,2025-11-12,Email,Asia,46250,65878,73102,40625.43,12225.27,Youth,Services,Desktop,2025,H1_2025
2025_0485,Campaign_2025_0485,2025-06-21,2025-08-01,Display,South America,99813,50655,8130,8472.74,3420.61,Seniors,Travel,Desktop,2025,H1_2025
2025_0486,Campaign_2025_0486,2025-01-26,2025-07-28,Social,North America,30909,83166,11300,8804.71,61087.38,Adults,Home,Desktop,2025,H1_2025
2025_0487,Campaign_2025_0487,2025-03-08,2025-10-29,Display,Europe,29866,7122,32838,19508.18,127152.19,Adults,Services,Tablet,2025,H1_2025
2025_0488,Campaign_2025_0488,2025-04-22,2025-09-23,Social,Africa,18054,2843,10520,45226.44,78183.52,Youth,Travel,Tablet,2025,H1_2025
2025_0489,Campaign_2025_0489,2025-01-05,2025-07-19,Print,Europe,77298,44116,17983,9520.98,146761.58,Youth,Home,Desktop,2025,H1_2025
2025_0490,Campaign_2025_0490,2025-04-27,2025-12-01,Email,Europe,39275,79899,81271,5001.99,4019.53,Adults,Home,Tablet,2025,H1_2025
2025_0491,Campaign_2025_0491,2025-05-07,2025-12-14,Social,Europe,2042,36017,14399,27413.71,136860.58,Youth,Services,Mobile,2025,H1_2025
2025_0492,Campaign_2025_0492,2025-02-01,2025-09-05,Display,South America,64891,2154,41119,18894.23,15786.35,Adults,Travel,Tablet,2025,H1_2025
2025_0493,Campaign_2025_0493,2025-02-01,2025-09-22,Email,North America,20472,32271,83071,29568.15,9477.67,Seniors,Home,Desktop,2025,H1_2025
2025_0494,Campaign_2025_0494,2025-06-17,2025-08-06,Search,North America,52521,40861,12176,28573.57,85155.19,Adults,Travel,Desktop,2025,H1_2025
2025_0495,Campaign_2025_0495,2025-02-03,2025-10-28,Display,North America,2630,88288,32480,41276.47,24709.99,Seniors,Travel,Tablet,2025,H1_2025
2025_0496,Campaign_2025_0496,2025-05-20,2025-12-20,Email,North America,83026,8493,76635,29145.05,34132.73,Seniors,Travel,Mobile,2025,H1_2025
2025_0497,Campaign_2025_0497,2025-06-23,2025-08-26,Display,South America,12234,85523,4651,32650.42,67049.13,Seniors,Electronics,Mobile,2025,H1_2025
2025_0498,Campaign_2025_0498,2025-05-02,2025-07-19,Display,South America,41981,46904,71134,45470.59,74439.37,Adults,Services,Mobile,2025,H1_2025
2025_0499,Campaign_2025_0499,2025-06-25,2025-10-13,Display,Europe,36670,69024,78323,23816.56,60359.37,Seniors,Clothing,Tablet,2025,H1_2025
2025_0500,Campaign_2025_0500,2025-02-20,2025-09-21,Display,North America,97262,80896,20752,43732.86,115423.95,Adults,Electronics,Tablet,2025,H1_2025
